"Freq. I(V1)"
"4.70000000000000e+03   (-2.12595693537560e+02dB,2.93329281350594e+01°)"
"4.75000000000000e+03   (-2.12280604000023e+02dB,2.47475917509922e+01°)"
"4.80000000000000e+03   (-2.12027896765395e+02dB,2.01666107703958e+01°)"
"4.85000000000000e+03   (-2.11835359032296e+02dB,1.55627412084519e+01°)"
"4.90000000000000e+03   (-2.11698901100027e+02dB,1.09299848015652e+01°)"
"4.95000000000000e+03   (-2.11616603279812e+02dB,6.14756553684952e+00°)"
"5.00000000000000e+03   (-1.86021974092473e+02dB,-1.76211544924526e+02°)"
"5.05000000000000e+03   (-2.11619870787548e+02dB,-2.05076484526956e+00°)"
"5.10000000000000e+03   (-2.11699455996561e+02dB,-6.83331545947187e+00°)"
"5.15000000000000e+03   (-2.11834508974518e+02dB,-1.14660698282571e+01°)"
"5.20000000000000e+03   (-2.12025975382123e+02dB,-1.60704494665559e+01°)"
"5.25000000000000e+03   (-2.12277637764665e+02dB,-2.06508318383850e+01°)"
"5.30000000000000e+03   (-2.12591722078162e+02dB,-2.52360941633805e+01°)"
"5.35000000000000e+03   (-2.12973414004230e+02dB,-2.98256463930895e+01°)"
"5.40000000000000e+03   (-2.14899467114562e+02dB,-3.12766711625136e+01°)"
"5.45000000000000e+03   (-2.13965823961612e+02dB,-3.90191919138673e+01°)"
"5.50000000000000e+03   (-2.14596046912468e+02dB,-4.36427184775937e+01°)"
"5.55000000000000e+03   (-2.15333583352147e+02dB,-4.82873371556964e+01°)"
"5.60000000000000e+03   (-2.16198307205143e+02dB,-5.29530889731129e+01°)"
"5.65000000000000e+03   (-2.17219020373297e+02dB,-5.76846994918064e+01°)"
"5.70000000000000e+03   (-2.18436927914224e+02dB,-6.24751631113323e+01°)"
"5.75000000000000e+03   (-2.19917316612448e+02dB,-6.73748747439269e+01°)"
"5.80000000000000e+03   (-2.18276497021717e+02dB,-4.88508437198051e+01°)"
"5.85000000000000e+03   (-2.24183308836979e+02dB,-7.79843048111974e+01°)"
"5.90000000000000e+03   (-2.27623857841348e+02dB,-8.44456059836562e+01°)"
"5.95000000000000e+03   (-2.33448104283305e+02dB,-9.46967559266798e+01°)"
"6.00000000000000e+03   (-2.57092603976418e+02dB,-1.68996076437879e+02°)"
"6.05000000000000e+03   (-2.33583890718833e+02dB,9.98006227767173e+01°)"
"6.10000000000000e+03   (-2.27693538929617e+02dB,8.94109431633266e+01°)"
"6.15000000000000e+03   (-2.24229620810405e+02dB,8.29233232470929e+01°)"
"6.20000000000000e+03   (-2.18185956083293e+02dB,5.47960493041592e+01°)"
"6.25000000000000e+03   (-2.19944211407682e+02dB,7.22987263867995e+01°)"
"6.30000000000000e+03   (-2.18458852497151e+02dB,6.73969827382330e+01°)"
"6.35000000000000e+03   (-2.17237290677309e+02dB,6.26052010324558e+01°)"
"6.40000000000000e+03   (-2.16213813850389e+02dB,5.78724635151368e+01°)"
"6.45000000000000e+03   (-2.15346746318170e+02dB,5.32063715360573e+01°)"
"6.50000000000000e+03   (-2.14607307193527e+02dB,4.85613318631428e+01°)"
"6.55000000000000e+03   (-2.13975442210429e+02dB,4.39375159785179e+01°)"
"6.60000000000000e+03   (-2.14879055226542e+02dB,3.56606098121097e+01°)"
"6.65000000000000e+03   (-2.12980360794529e+02dB,3.47434482038460e+01°)"
"6.70000000000000e+03   (-2.12597457606553e+02dB,3.01537843674830e+01°)"
"6.75000000000000e+03   (-2.12282227438476e+02dB,2.55684255970517e+01°)"
"6.80000000000000e+03   (-2.12029394046518e+02dB,2.09873142414070e+01°)"
"6.85000000000000e+03   (-2.11836769298565e+02dB,1.63835387596726e+01°)"
"6.90000000000000e+03   (-2.11700272310390e+02dB,1.17507656593293e+01°)"
"6.95000000000000e+03   (-2.11618132894315e+02dB,6.96831458224764e+00°)"
"7.00000000000000e+03   (-1.86024786967793e+02dB,-1.75899798536722e+02°)"
"7.05000000000000e+03   (-2.11619973192914e+02dB,-1.23002766850703e+00°)"
"7.10000000000000e+03   (-2.11699716531141e+02dB,-6.01255890910951e+00°)"
"7.15000000000000e+03   (-2.11834729731492e+02dB,-1.06453087111523e+01°)"
"7.20000000000000e+03   (-2.12026108897004e+02dB,-1.52497893881858e+01°)"
"7.25000000000000e+03   (-2.12277642866461e+02dB,-1.98300576122705e+01°)"
"7.30000000000000e+03   (-2.12591584750550e+02dB,-2.44153083299755e+01°)"
"7.35000000000000e+03   (-2.12973112999386e+02dB,-2.90048460197106e+01°)"
"7.40000000000000e+03   (-2.14903450600674e+02dB,-3.05455171887638e+01°)"
"7.45000000000000e+03   (-2.13965138681017e+02dB,-3.81983129003519e+01°)"
"7.50000000000000e+03   (-2.14595115037854e+02dB,-4.28217937348221e+01°)"
"7.55000000000000e+03   (-2.15332361223077e+02dB,-4.74663442034021e+01°)"
"7.60000000000000e+03   (-2.16196722707703e+02dB,-5.21320451329080e+01°)"
"7.65000000000000e+03   (-2.17217006133920e+02dB,-5.68634637520131e+01°)"
"7.70000000000000e+03   (-2.18434341158263e+02dB,-6.16537077703973e+01°)"
"7.75000000000000e+03   (-2.19913947756795e+02dB,-6.65530815290076e+01°)"
"7.80000000000000e+03   (-2.18292924894782e+02dB,-4.78591422018076e+01°)"
"7.85000000000000e+03   (-2.24176872581600e+02dB,-7.71600141819610e+01°)"
"7.90000000000000e+03   (-2.27613730915282e+02dB,-8.36170569794627e+01°)"
"7.95000000000000e+03   (-2.33427587711823e+02dB,-9.38462427344376e+01°)"
"8.00000000000000e+03   (-2.57021994004849e+02dB,-1.65486055697049e+02°)"
"8.05000000000000e+03   (-2.33606720536481e+02dB,1.00650823681839e+02°)"
